Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Album,Genre,Ownership,Ratio,Match Policy,Refrence File
US2S71042015,A402245247613533,US2S71042015,"Chants (Instrumental)",none,659457224219,"Strong Arm Steady",In Search Of Stoney Jackson (Instrumentals),Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71042017,A847719843974206,US2S71042017,"Two Pistols (Instrumental)",none,659457224219,"Strong Arm Steady",In Search Of Stoney Jackson (Instrumentals),Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71042018,A429041186970732,US2S71042018,"Outro (Instrumental)",none,659457224219,"Strong Arm Steady",In Search Of Stoney Jackson (Instrumentals),Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043001,VGAi891Flgk,US2S71043001,"Prelude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043002,Oqy8zEAzW8Y,US2S71043002,"Introduction",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043003,Bf88DeLhrcs,US2S71043003,"O.J. Simpson",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043004,VAHfSDjU2RI,US2S71043004,"Pimp Rap Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043005,jgakV8o8yJM,US2S71043005,"New Heights",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043006,je8_CJ5UHik,US2S71043006,"Karma of a Kingpin",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043007,k6Z_AZcoZS4,US2S71043007,"Think Twice Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043008,cirFZ9qLAlM,US2S71043008,"Coroner's Music",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043009,gdm4rm4X7uc,US2S71043009,"A Friend's Help Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043010,oKbQMUZxV9I,US2S71043010,"Back On The Road Again",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043011,ddeBliidTcI,US2S71043011,"Gone Crazy Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043012,PoSmOC210A4,US2S71043012,"Hood Sentence",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043013,SkE-_TsfDJU,US2S71043013,"Preacher's Wife Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043014,OY7GtbbPEVo,US2S71043014,"Cali Hills",none,881034584656,"Guilty Simpson",Stones Throw Sampler,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043015,GfcAaADZQ7E,US2S71043015,"Something Bad (Intermission One)",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043016,NA7OcvqnncA,US2S71043016,"Something Good (Intermission Two)",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043017,BGDHsO4IXlc,US2S71043017,"Scratch Warning ft. Frank",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043018,s6uuyZNbrdQ,US2S71043018,"Hold Your Applause Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043019,JLzUWgIjr28,US2S71043019,"Outside ft. Strong Arm Steady",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043020,0hdT7l_De88,US2S71043020,"Bow Wow Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043021,8bGWNkPHxg8,US2S71043021,"Mic Check 313",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043022,XZxXdHQ2f-k,US2S71043022,"Trendsetters",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043023,Iwt8PSlUrqA,US2S71043023,"100 Styles",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043024,dxxWjrJLhqg,US2S71043024,"Outro",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043001,VGAi891Flgk,US2S71043001,"Prelude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043002,Oqy8zEAzW8Y,US2S71043002,"Introduction",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043004,VAHfSDjU2RI,US2S71043004,"Pimp Rap Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043003,Bf88DeLhrcs,US2S71043003,"O.J. Simpson",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043005,jgakV8o8yJM,US2S71043005,"New Heights",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043006,je8_CJ5UHik,US2S71043006,"Karma of a Kingpin",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043007,k6Z_AZcoZS4,US2S71043007,"Think Twice Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043008,cirFZ9qLAlM,US2S71043008,"Coroner's Music",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043009,gdm4rm4X7uc,US2S71043009,"A Friend's Help Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043010,oKbQMUZxV9I,US2S71043010,"Back On The Road Again",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043011,ddeBliidTcI,US2S71043011,"Gone Crazy Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043012,PoSmOC210A4,US2S71043012,"Hood Sentence",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043013,SkE-_TsfDJU,US2S71043013,"Preacher's Wife Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043014,OY7GtbbPEVo,US2S71043014,"Cali Hills",none,881034584656,"Guilty Simpson",Stones Throw Sampler,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043015,GfcAaADZQ7E,US2S71043015,"Something Bad (Intermission One)",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043016,NA7OcvqnncA,US2S71043016,"Something Good (Intermission Two)",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043017,BGDHsO4IXlc,US2S71043017,"Scratch Warning ft. Frank",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043018,s6uuyZNbrdQ,US2S71043018,"Hold Your Applause Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043019,JLzUWgIjr28,US2S71043019,"Outside ft. Strong Arm Steady",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043020,0hdT7l_De88,US2S71043020,"Bow Wow Interlude",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043021,8bGWNkPHxg8,US2S71043021,"Mic Check 313",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043022,XZxXdHQ2f-k,US2S71043022,"Trendsetters",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043023,Iwt8PSlUrqA,US2S71043023,"100 Styles",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71043024,dxxWjrJLhqg,US2S71043024,"Outro",none,659457224325,"Guilty Simpson",OJ Simpson,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71044001,A517418325763046,US2S71044101,"Rendezvous",none,659457224424,"Matthew Larkin Cassell",The Complete Works,Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71044001,A473045135128424,US2S71044001,"Free",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044002,A830382275254737,US2S71044002,"Ihadmyheadoverthechickensouppot",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044003,A333453031839616,US2S71044003,"Mary",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044004,A277893963063566,US2S71044004,"Don't Judge Your Brother",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044006,A623141473708748,US2S71044006,"The Ones Left Behind",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044005,A632822683532418,US2S71044005,"Cat House Blues",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044007,A158178666193731,US2S71044007,"Betrayed",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044008,A207077276744982,US2S71044008,"Bullheads In My Shoes Blues",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044009,A638033218910299,US2S71044009,"Karen",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044011,A855642101430780,US2S71044011,"Sad Sunday",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044010,A777594559393635,US2S71044010,"Alone And Watching",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044012,A206261148120270,US2S71044012,"Now Is Here",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044013,A855585000177514,US2S71044013,"Donna",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044014,A531087061768809,US2S71044014,"3 AM",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044015,A846380779649756,US2S71044015,"It Doesn't Matter...Yes It Does...But I Can't Stop",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044016,A857583620508447,US2S71044016,"Tender Morning",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044017,A433449337828428,US2S71044017,"I'm Wondering Why",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044018,A348225471792433,US2S71044018,"More Than Anything",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044019,A417601960250166,US2S71044019,"It's Got Two Names And That's Alright",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044020,A520093686951340,US2S71044020,"Ill Love Song",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044002,A830382275254737,US2S71044002,"Ihadmyheadoverthechickensouppot",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044003,A333453031839616,US2S71044003,"Mary",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044004,A277893963063566,US2S71044004,"Don't Judge Your Brother",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044005,A632822683532418,US2S71044005,"Cat House Blues",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044006,A623141473708748,US2S71044006,"The Ones Left Behind",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044008,A207077276744982,US2S71044008,"Bullheads In My Shoes Blues",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044007,A158178666193731,US2S71044007,"Betrayed",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044009,A638033218910299,US2S71044009,"Karen",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044010,A777594559393635,US2S71044010,"Alone And Watching",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044011,A855642101430780,US2S71044011,"Sad Sunday",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044012,A206261148120270,US2S71044012,"Now Is Here",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044013,A855585000177514,US2S71044013,"Donna",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044014,A531087061768809,US2S71044014,"3 AM",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044015,A846380779649756,US2S71044015,"It Doesn't Matter...Yes It Does...But I Can't Stop",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71044016,A857583620508447,US2S71044016,"Tender Morning",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044017,A433449337828428,US2S71044017,"I'm Wondering Why",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044018,A348225471792433,US2S71044018,"More Than Anything",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044019,A417601960250166,US2S71044019,"It's Got Two Names And That's Alright",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71044020,A520093686951340,US2S71044020,"Ill Love Song",none,659457504427,"P.E. Hewitt Jazz Ensemble",Winter Winds - The Complete Works: 1968-70,Jazz,"","",,"",no status
US2S71045001,w71vXR3QOGs,US2S71045001,"I Need A Dollar",none,00602527522173,"Aloe Blacc UMG",none,,"UMG-100&UMG,SonyBMG-100,100&UMG,SonyBMG,CaroselloRecords-100,100,100&UMG,SonyBMG,CaroselloRecords,Indmusic-100,100,100,100","UMG-include&UMG,SonyBMG-include,include&UMG,SonyBMG,CaroselloRecords-include,include,include&UMG,SonyBMG,CaroselloRecords,Indmusic-include,include,include,exclude",monetize,"",TRUE
US2S71045001,I89OLx0HuX8,US2S71045001,"I need a dollar",none,none,"Aloe Blacc",none,none,"SonyBMG-100&SonyBMG,CaroselloRecords-100,100&SonyBMG,CaroselloRecords,theorchardmusic-100,100,100&SonyBMG,CaroselloRecords,theorchardmusic,Indmusic-100,100,100,100","SonyBMG-include&SonyBMG,CaroselloRecords-include,include&SonyBMG,CaroselloRecords,theorchardmusic-include,include,include&SonyBMG,CaroselloRecords,theorchardmusic,Indmusic-include,include,include,include",monetize,"",TRUE
US2S71045002,nPsKBoestr8,US2S71045002,"Green Lights",none,659457224523,"Aloe Blacc",Good Things,R&B,"CaroselloRecords-100&CaroselloRecords,Indmusic-100,100&CaroselloRecords,Indmusic,SonyBMG-100,100,100&CaroselloRecords,Indmusic,SonyBMG,IODA-100,100,100,100","CaroselloRecords-include&CaroselloRecords,Indmusic-include,include&CaroselloRecords,Indmusic,SonyBMG-include,include,include&CaroselloRecords,Indmusic,SonyBMG,IODA-include,include,include,include",monetize,"",TRUE
US2S71045003,U5md6JtzfQM,US2S71045003,"Hey Brother",none,659457224523,"Aloe Blacc",Good Things,R&B,"CaroselloRecords-100&CaroselloRecords,Indmusic-100,100&CaroselloRecords,Indmusic,SonyBMG-100,100,100&CaroselloRecords,Indmusic,SonyBMG,IODA-100,100,100,100","CaroselloRecords-include&CaroselloRecords,Indmusic-include,exclude&CaroselloRecords,Indmusic,SonyBMG-include,exclude,include&CaroselloRecords,Indmusic,SonyBMG,IODA-include,exclude,include,include",monetize,"",TRUE
US2S71045004,5EKNeri4ezk,US2S71045004,"Miss Fortune",none,659457224523,"Aloe Blacc",Good Things,R&B,"CaroselloRecords-100&CaroselloRecords,Indmusic-100,100&CaroselloRecords,Indmusic,SonyBMG-100,100,100&CaroselloRecords,Indmusic,SonyBMG,IODA-100,100,100,100","CaroselloRecords-include&CaroselloRecords,Indmusic-include,exclude&CaroselloRecords,Indmusic,SonyBMG-include,exclude,include&CaroselloRecords,Indmusic,SonyBMG,IODA-include,exclude,include,include",monetize,"",TRUE
US2S71045005,A875974998001077,US2S71045005,"Life So Hard",none,659457224523,"Aloe Blacc",Good Things,R&B,"UMG-100&UMG,CaroselloRecords-100,100&UMG,CaroselloRecords,Indmusic-100,100,100&UMG,CaroselloRecords,Indmusic,SonyBMG-100,100,100,100&UMG,CaroselloRecords,Indmusic,SonyBMG,IODA-100,100,100,100,100","UMG-include&UMG,CaroselloRecords-include,include&UMG,CaroselloRecords,Indmusic-include,include,exclude&UMG,CaroselloRecords,Indmusic,SonyBMG-include,include,exclude,include&UMG,CaroselloRecords,Indmusic,SonyBMG,IODA-include,include,exclude,include,include",monetize,"",TRUE
US2S71045006,w2E1SZ9qR00,US2S71045006,"Take Me Back",none,none,"Aloe Blacc",Good Things,Other,"SonyBMG-100&SonyBMG,CaroselloRecords-100,100&SonyBMG,CaroselloRecords,theorchardmusic-100,100,100&SonyBMG,CaroselloRecords,theorchardmusic,Indmusic-100,100,100,100","SonyBMG-include&SonyBMG,CaroselloRecords-include,include&SonyBMG,CaroselloRecords,theorchardmusic-include,include,include&SonyBMG,CaroselloRecords,theorchardmusic,Indmusic-include,include,include,exclude",monetize,"",TRUE
